"http_reply_code";"http_method";"duration_milliseconds";"content_type";"server_or_cache_address";"time";"squid_hierarchy";"bytes";"url";"client_address";"etiqueta"
200;"GET";200;"text/html";"178.236.7.217";"08:31:51";"DIRECT";1807;"http://www.amazon.es/gp/yourstore/external/send-impressions.html?refTagPrefix=pd_rhf_gw_s_cp_&asins=842334231X,8420674206,849764364X,8423342344,849777230X,8497594258,8420673668,8495311291,B00B2B3Q7U&requestId=16GSWT1TG8T7QFYTW5EC&parentSession=278-1888307-8018348";"192.168.4.4";"no_label"
200;"GET";205;"text/html";"192.168.4.4";"08:31:51";"DEFAULT_PARENT";1887;"http://www.amazon.es/gp/yourstore/external/send-impressions.html?refTagPrefix=pd_rhf_gw_s_cp_&asins=842334231X,8420674206,849764364X,8423342344,849777230X,8497594258,8420673668,8495311291,B00B2B3Q7U&requestId=16GSWT1TG8T7QFYTW5EC&parentSession=278-1888307-8018348";"10.159.19.104";"no_label"
200;"GET";505;"application/octet-stream";"8.27.153.126";"08:31:53";"DIRECT";876445;"http://au.download.windowsupdate.com/msdownload/update/software/uprl/2013/02/wu-windows6.1-kb2764916-ca_2368fe014f102609afa23410315be30cf18f827d.exe";"192.168.4.4";"allow"
200;"GET";710;"application/octet-stream";"192.168.4.4";"08:31:53";"DEFAULT_PARENT";86479;"http://au.download.windowsupdate.com/msdownload/update/software/uprl/2013/02/wu-windows6.1-kb2764916-ca_2368fe014f102609afa23410315be30cf18f827d.exe";"10.159.76.30";"allow"
200;"HEAD";74;"application/octet-stream";"8.27.153.126";"08:31:53";"DIRECT";380;"http://au.download.windowsupdate.com/msdownload/update/software/uprl/2013/02/wu-windows6.1-kb2764916-en_f9a7217920cca209fc09466c889df6d2a9de05d9.exe";"192.168.4.4";"allow"
200;"HEAD";77;"application/octet-stream";"192.168.4.4";"08:31:53";"DEFAULT_PARENT";465;"http://au.download.windowsupdate.com/msdownload/update/software/uprl/2013/02/wu-windows6.1-kb2764916-en_f9a7217920cca209fc09466c889df6d2a9de05d9.exe";"10.159.76.30";"allow"
200;"HEAD";153;"application/octet-stream";"8.27.153.126";"08:31:53";"DIRECT";378;"http://au.download.windowsupdate.com/msdownload/update/software/uprl/2013/02/wu-windows6.1-kb2764916-ca_2368fe014f102609afa23410315be30cf18f827d.exe";"192.168.4.4";"allow"
200;"HEAD";156;"application/octet-stream";"192.168.4.4";"08:31:53";"DEFAULT_PARENT";463;"http://au.download.windowsupdate.com/msdownload/update/software/uprl/2013/02/wu-windows6.1-kb2764916-ca_2368fe014f102609afa23410315be30cf18f827d.exe";"10.159.76.30";"allow"
200;"GET";55427;"text/plain";"108.160.162.39";"08:31:53";"DIRECT";276;"http://notify7.dropbox.com/subscribe?host_int=61252318&ns_map=27607163_6356579205243&ts=1367303458";"192.168.4.4";"deny"
200;"GET";55466;"text/plain";"192.168.4.4";"08:31:53";"DEFAULT_PARENT";326;"http://notify7.dropbox.com/subscribe?host_int=61252318&ns_map=27607163_6356579205243&ts=1367303458";"10.159.163.10";"deny"
200;"GET";39;"application/octet-stream";"54.240.186.2";"08:31:53";"DIRECT";9982;"http://d1hza3lyffsoht.cloudfront.net/cff2686a753f6c757e03c434a08d74a9d9bbd87a_mi";"192.168.4.4";"no_label"
200;"GET";43;"application/octet-stream";"192.168.4.4";"08:31:53";"DEFAULT_PARENT";10032;"http://d1hza3lyffsoht.cloudfront.net/cff2686a753f6c757e03c434a08d74a9d9bbd87a_mi";"10.159.49.111";"no_label"
200;"GET";568;"application/octet-stream";"8.27.153.126";"08:31:54";"DIRECT";876445;"http://au.download.windowsupdate.com/msdownload/update/software/uprl/2013/02/wu-windows6.1-kb2764916-ca_2368fe014f102609afa23410315be30cf18f827d.exe";"192.168.4.4";"allow"
200;"GET";947;"application/octet-stream";"192.168.4.4";"08:31:54";"DEFAULT_PARENT";876495;"http://au.download.windowsupdate.com/msdownload/update/software/uprl/2013/02/wu-windows6.1-kb2764916-ca_2368fe014f102609afa23410315be30cf18f827d.exe";"10.159.76.30";"allow"
200;"GET";55844;"text/plain";"108.160.16.102";"08:31:55";"DIRECT";276;"http://notify4.dropbox.com/subscribe?host_int=269769533&ns_map=144384659_2564239860371&ts=1367303461";"192.168.4.4";"deny"
200;"GET";55885;"text/plain";"192.168.4.4";"08:31:55";"DEFAULT_PARENT";326;"http://notify4.dropbox.com/subscribe?host_int=269769533&ns_map=144384659_2564239860371&ts=1367303461";"10.159.144.61";"deny"
0;"GET";120093;"null";"77.234.43.54";"08:31:56";"DIRECT";0;"http://su.ff.avast.com/R/A0wKIGQ1MTY2MDRkZTIwOTRjZTA4MzM1OTU4ZjVlY2M1Y2QzEgQBKQQTGLsBIgH_KgQIAxAAKgcIBBC8gv8TKgQIBRABMgcIABAAGIAC";"192.168.4.4";"allow"
200;"GET";755;"text/html";"173.79.223.25";"08:31:59";"DIRECT";5827;"http://marc.info/?l=pfsense-discussion&m=115611210613681";"192.168.4.4";"no_label"
200;"GET";761;"text/html";"192.168.4.4";"08:31:59";"DEFAULT_PARENT";5907;"http://marc.info/?l=pfsense-discussion&m=115611210613681";"10.159.155.5";"no_label"
200;"GET";435;"application/octet-stream";"8.27.153.126";"08:32:00";"DIRECT";866735;"http://au.download.windowsupdate.com/msdownload/update/software/uprl/2013/02/wu-windows6.1-kb2764916-en_f9a7217920cca209fc09466c889df6d2a9de05d9.exe";"192.168.4.4";"allow"
200;"GET";684;"application/octet-stream";"192.168.4.4";"08:32:00";"DEFAULT_PARENT";98769;"http://au.download.windowsupdate.com/msdownload/update/software/uprl/2013/02/wu-windows6.1-kb2764916-en_f9a7217920cca209fc09466c889df6d2a9de05d9.exe";"10.159.76.30";"allow"
200;"GET";89;"image/png";"54.240.186.95";"08:32:00";"DIRECT";84212;"http://g-ecx.images-amazon.com/images/G/30/MP3/Xsite/es_mp3_05-03-13_Flyout._V373789940_.png";"10.159.19.104";"no_label"
200;"GET";93;"image/png";"54.240.186.15";"08:32:00";"DIRECT";79710;"http://g-ecx.images-amazon.com/images/G/30/MUSIC/Xsite/es_music_19-03-13_vinyl_Flyout._V371339538_.png";"10.159.19.104";"no_label"
200;"GET";98;"image/png";"54.240.186.15";"08:32:00";"DIRECT";96679;"http://g-ecx.images-amazon.com/images/G/30/Books/stJordi/2013/es_books_17-04-13_mes-del-libro_flyout._V371041074_.png";"10.159.19.104";"no_label"
200;"GET";105;"image/png";"54.240.186.59";"08:32:00";"DIRECT";113177;"http://g-ecx.images-amazon.com/images/G/30/videogames/2013/comuniones/uk_vg_kids_Flyout._V369885312_.png";"10.159.19.104";"no_label"
200;"GET";40004;"text/plain";"69.171.246.16";"08:32:01";"DIRECT";495;"http://6-act.channel.facebook.com/pull?channel=p_100000884866743&seq=10&partition=31&clientid=6cc8123e&cb=81tk&idle=1746";"192.168.4.4";"deny"
200;"GET";40045;"text/plain";"192.168.4.4";"08:32:01";"DEFAULT_PARENT";545;"http://6-act.channel.facebook.com/pull?channel=p_100000884866743&seq=10&partition=31&clientid=6cc8123e&cb=81tk&idle=1746";"10.159.154.21";"deny"
204;"GET";73;"text/html";"173.194.78.94";"08:32:03";"DIRECT";332;"http://www.google.es/gen_204?atyp=i&ct=&cad=&vet=10CC0Q-Cc&ei=KWV_UcTZDunL0QXu6IG4Dw&zx=1367303318504";"192.168.4.4";"allow"
204;"GET";75;"text/html";"192.168.4.4";"08:32:03";"DEFAULT_PARENT";382;"http://www.google.es/gen_204?atyp=i&ct=&cad=&vet=10CC0Q-Cc&ei=KWV_UcTZDunL0QXu6IG4Dw&zx=1367303318504";"10.159.46.201";"allow"
204;"GET";71;"text/html";"173.194.78.94";"08:32:03";"DIRECT";332;"http://www.google.es/gen_204?atyp=i&ct=backbutton&cad=&ei=KWV_UcTZDunL0QXu6IG4Dw&zx=1367303318508";"192.168.4.4";"allow"
204;"GET";74;"text/html";"192.168.4.4";"08:32:03";"DEFAULT_PARENT";382;"http://www.google.es/gen_204?atyp=i&ct=backbutton&cad=&ei=KWV_UcTZDunL0QXu6IG4Dw&zx=1367303318508";"10.159.46.201";"allow"
200;"GET";140;"text/html";"84.246.209.35";"08:32:04";"DIRECT";21752;"http://www.caravanasosito.com/";"192.168.4.4";"deny"
200;"GET";157;"text/html";"192.168.4.4";"08:32:04";"DEFAULT_PARENT";21832;"http://www.caravanasosito.com/";"10.159.74.184";"deny"
200;"GET";512;"application/octet-stream";"8.27.153.126";"08:32:04";"DIRECT";866735;"http://au.download.windowsupdate.com/msdownload/update/software/uprl/2013/02/wu-windows6.1-kb2764916-en_f9a7217920cca209fc09466c889df6d2a9de05d9.exe";"192.168.4.4";"allow"
200;"GET";750;"application/octet-stream";"192.168.4.4";"08:32:05";"DEFAULT_PARENT";90577;"http://au.download.windowsupdate.com/msdownload/update/software/uprl/2013/02/wu-windows6.1-kb2764916-en_f9a7217920cca209fc09466c889df6d2a9de05d9.exe";"10.159.76.30";"allow"
0;"GET";7;"null";"192.168.4.4";"08:32:06";"DEFAULT_PARENT";0;"http://www.amazon.es/ref=gno_logo/uedata/unsticky/278-1888307-8018348/NoPageType/ntpoffrw?ul&v=27&id=1E2XZD11SGKYS9PVERB2&ctb=1&m=1&sc=1E2XZD11SGKYS9PVERB2&pc=22738&hob=3&hoe=5&ul=22738&t=1367303522217";"10.159.19.104";"no_label"
200;"GET";173;"image/gif";"178.236.7.217";"08:32:06";"DIRECT";1728;"http://www.amazon.es/ref=gno_logo/uedata/unsticky/278-1888307-8018348/NoPageType/ntpoffrw?ul&v=27&id=1E2XZD11SGKYS9PVERB2&ctb=1&m=1&sc=1E2XZD11SGKYS9PVERB2&pc=22738&hob=3&hoe=5&ul=22738&t=1367303522217";"192.168.4.4";"no_label"
403;"GET";2;"text/html";"11.00.11";"08:32:06";"NONE";17939;"http://2.realtime.services.box.net/subscribe?clientId=253e470b-5a20-4c67-a418-9dd0b43fa440&stream_type=sync&qsn=1355820887483&channel=548dd254eb8ff70687cd";"10.159.49.111";"no_label"
200;"GET";55904;"text/plain";"108.160.162.37";"08:32:06";"DIRECT";276;"http://notify4.dropbox.com/subscribe?host_int=449658530&ns_map=89685457_21564521937,133272707_2817631818883,89694868_554140476052&ts=1367303458";"192.168.4.4";"deny"
200;"GET";55945;"text/plain";"192.168.4.4";"08:32:06";"DEFAULT_PARENT";326;"http://notify4.dropbox.com/subscribe?host_int=449658530&ns_map=89685457_21564521937,133272707_2817631818883,89694868_554140476052&ts=1367303458";"10.159.131.11";"deny"
304;"GET";200;"application/pkix-crl";"90.84.53.50";"08:32:08";"DIRECT";337;"http://crl.microsoft.com/pki/crl/products/microsoftrootcert.crl";"192.168.4.4";"allow"
304;"GET";203;"application/pkix-crl";"192.168.4.4";"08:32:08";"DEFAULT_PARENT";387;"http://crl.microsoft.com/pki/crl/products/microsoftrootcert.crl";"10.159.68.162";"allow"
304;"GET";138;"application/pkix-crl";"94.245.70.76";"08:32:08";"DIRECT";286;"http://mscrl.microsoft.com/pki/mscorp/crl/mswww(6).crl";"192.168.4.4";"allow"
304;"GET";141;"application/pkix-crl";"192.168.4.4";"08:32:08";"DEFAULT_PARENT";336;"http://mscrl.microsoft.com/pki/mscorp/crl/mswww(6).crl";"10.159.68.162";"allow"
403;"GET";2;"text/html";"11.00.11";"08:32:08";"NONE";17939;"http://2.realtime.services.box.net/subscribe?clientId=253e470b-5a20-4c67-a418-9dd0b43fa440&stream_type=sync&qsn=1355820887483&channel=548dd254eb8ff70687cd";"10.159.49.111";"no_label"
304;"GET";69;"application/pkix-crl";"94.245.70.76";"08:32:08";"DIRECT";286;"http://mscrl.microsoft.com/pki/mscorp/crl/mswww(5).crl";"192.168.4.4";"allow"
304;"GET";72;"application/pkix-crl";"192.168.4.4";"08:32:08";"DEFAULT_PARENT";336;"http://mscrl.microsoft.com/pki/mscorp/crl/mswww(5).crl";"10.159.68.162";"allow"
200;"GET";158;"text/plain";"212.96.161.250";"08:32:09";"DIRECT";2359;"http://guru.avg.com/softw/13free/update/avg13infoavi.ctf";"192.168.4.4";"no_label"
200;"GET";164;"text/plain";"192.168.4.4";"08:32:09";"DEFAULT_PARENT";2404;"http://guru.avg.com/softw/13free/update/avg13infoavi.ctf";"10.159.49.111";"no_label"
200;"GET";46;"text/html";"91.216.63.241";"08:32:09";"DIRECT";496;"http://sociedad.elpais.com/eskupTSUpdate?s=8dfd4c359bfd0fa0b47ef674f2623c97&rnd=0.540763045893982&m=1367261329-ef105ec383ca71edf007c190a4a47515";"192.168.4.4";"allow"
200;"GET";50;"text/html";"192.168.4.4";"08:32:09";"DEFAULT_PARENT";576;"http://sociedad.elpais.com/eskupTSUpdate?s=8dfd4c359bfd0fa0b47ef674f2623c97&rnd=0.540763045893982&m=1367261329-ef105ec383ca71edf007c190a4a47515";"10.159.146.56";"allow"
200;"GET";225;"text/plain";"212.96.161.250";"08:32:09";"DIRECT";11042;"http://guru.avg.com/softw/13free/update/avg13infowin.ctf";"192.168.4.4";"no_label"
200;"GET";235;"text/plain";"192.168.4.4";"08:32:09";"DEFAULT_PARENT";11087;"http://guru.avg.com/softw/13free/update/avg13infowin.ctf";"10.159.49.111";"no_label"
200;"GET";500;"application/octet-stream";"8.27.153.126";"08:32:09";"DIRECT";866735;"http://au.download.windowsupdate.com/msdownload/update/software/uprl/2013/02/wu-windows6.1-kb2764916-en_f9a7217920cca209fc09466c889df6d2a9de05d9.exe";"192.168.4.4";"allow"
200;"GET";741;"application/octet-stream";"192.168.4.4";"08:32:09";"DEFAULT_PARENT";62675;"http://au.download.windowsupdate.com/msdownload/update/software/uprl/2013/02/wu-windows6.1-kb2764916-en_f9a7217920cca209fc09466c889df6d2a9de05d9.exe";"10.159.76.30";"allow"
200;"GET";98;"text/html";"193.110.128.19";"08:32:10";"DIRECT";8583;"http://www.elmundo.es/blogs/elmundo/bettyzoom/2013/04/30/el-regreso-del-pollito-volador.html";"192.168.4.4";"allow"
200;"GET";115;"text/html";"192.168.4.4";"08:32:10";"DEFAULT_PARENT";8633;"http://www.elmundo.es/blogs/elmundo/bettyzoom/2013/04/30/el-regreso-del-pollito-volador.html";"10.159.131.11";"allow"
302;"GET";172;"null";"212.96.161.250";"08:32:11";"DIRECT";259;"http://guru.avg.com/softw/13free/update/u13iavi6284u6279vm.bin";"192.168.4.4";"no_label"
302;"GET";174;"null";"192.168.4.4";"08:32:11";"DEFAULT_PARENT";304;"http://guru.avg.com/softw/13free/update/u13iavi6284u6279vm.bin";"10.159.49.111";"no_label"
200;"GET";143;"application/octet-stream";"90.84.53.32";"08:32:11";"DIRECT";135743;"http://af.avg.com/softw/13free/update/u13iavi6284u6279vm.bin";"192.168.4.4";"no_label"
200;"GET";180;"application/octet-stream";"192.168.4.4";"08:32:11";"DEFAULT_PARENT";135788;"http://af.avg.com/softw/13free/update/u13iavi6284u6279vm.bin";"10.159.49.111";"no_label"
304;"GET";62;"application/x-javascript";"130.117.88.23";"08:32:11";"DIRECT";413;"http://estaticos.elmundo.es/js/pestanas_portal.js";"192.168.4.4";"allow"
304;"GET";59;"application/x-javascript";"130.117.88.23";"08:32:11";"DIRECT";413;"http://active.cache.el-mundo.net/js/s_code.js";"192.168.4.4";"no_label"
304;"GET";62;"application/x-javascript";"130.117.88.23";"08:32:11";"DIRECT";413;"http://estaticos.elmundo.es/js/comunes.js";"192.168.4.4";"allow"
304;"GET";60;"application/x-javascript";"130.117.88.23";"08:32:11";"DIRECT";414;"http://estaticos.elmundo.es/js/comentarios_blogs_comunidad.js";"192.168.4.4";"allow"
304;"GET";69;"application/x-javascript";"192.168.4.4";"08:32:11";"DEFAULT_PARENT";463;"http://estaticos.elmundo.es/js/pestanas_portal.js";"10.159.131.11";"allow"
304;"GET";64;"application/x-javascript";"192.168.4.4";"08:32:11";"DEFAULT_PARENT";463;"http://active.cache.el-mundo.net/js/s_code.js";"10.159.131.11";"no_label"
304;"GET";68;"application/x-javascript";"192.168.4.4";"08:32:11";"DEFAULT_PARENT";464;"http://estaticos.elmundo.es/js/comentarios_blogs_comunidad.js";"10.159.131.11";"allow"
304;"GET";68;"application/x-javascript";"192.168.4.4";"08:32:11";"DEFAULT_PARENT";463;"http://estaticos.elmundo.es/js/comunes.js";"10.159.131.11";"allow"
304;"GET";68;"application/x-javascript";"130.117.88.23";"08:32:11";"DIRECT";413;"http://active.cache.el-mundo.net/js/nielsen.js";"192.168.4.4";"no_label"
304;"GET";58;"text/css";"130.117.88.12";"08:32:11";"DIRECT";401;"http://estaticos01.cache.el-mundo.net/elmundo/estilos/v5.x/v5.05/blogs/blogs.css";"192.168.4.4";"allow"
304;"GET";74;"application/x-javascript";"192.168.4.4";"08:32:11";"DEFAULT_PARENT";463;"http://active.cache.el-mundo.net/js/nielsen.js";"10.159.131.11";"no_label"
304;"GET";61;"text/css";"192.168.4.4";"08:32:11";"DEFAULT_PARENT";451;"http://estaticos01.cache.el-mundo.net/elmundo/estilos/v5.x/v5.05/blogs/blogs.css";"10.159.131.11";"allow"
304;"GET";74;"null";"195.81.202.119";"08:32:11";"DIRECT";413;"http://estaticos03.cache.el-mundo.net/elmundo/estilos/v5.x/v5.02/comentarios/comentarios.css";"192.168.4.4";"allow"
304;"GET";78;"null";"192.168.4.4";"08:32:11";"DEFAULT_PARENT";463;"http://estaticos03.cache.el-mundo.net/elmundo/estilos/v5.x/v5.02/comentarios/comentarios.css";"10.159.131.11";"allow"
302;"GET";156;"null";"212.96.161.250";"08:32:11";"DIRECT";261;"http://guru.avg.com/softw/13free/update/x13xplsc_1646d1644ol.bin";"192.168.4.4";"no_label"
302;"GET";158;"null";"192.168.4.4";"08:32:11";"DEFAULT_PARENT";306;"http://guru.avg.com/softw/13free/update/x13xplsc_1646d1644ol.bin";"10.159.49.111";"no_label"
200;"GET";49;"application/octet-stream";"90.84.53.32";"08:32:11";"DIRECT";1590;"http://af.avg.com/softw/13free/update/x13xplsc_1646d1644ol.bin";"192.168.4.4";"no_label"
304;"GET";191;"text/css";"195.219.3.78";"08:32:11";"DIRECT";401;"http://estaticos04.cache.el-mundo.net/elmundo/estilos/v5.x/v5.05/base.css";"192.168.4.4";"allow"
304;"GET";194;"text/css";"192.168.4.4";"08:32:11";"DEFAULT_PARENT";451;"http://estaticos04.cache.el-mundo.net/elmundo/estilos/v5.x/v5.05/base.css";"10.159.131.11";"allow"
200;"GET";95;"application/octet-stream";"192.168.4.4";"08:32:11";"DEFAULT_PARENT";1635;"http://af.avg.com/softw/13free/update/x13xplsc_1646d1644ol.bin";"10.159.49.111";"no_label"
200;"GET";71;"image/gif";"193.110.12.197";"08:32:11";"DIRECT";340;"http://pixelcounter.elmundo.es/pixelcontabilizacion/pixelcontabilizacion.gifctl?r=http%3A%2F%2Fwww%2Eelmundo%2Ees%2Fblogs%2Felmundo%2Fbettyzoom%2F2013%2F04%2F30%2Fel%2Dregreso%2Ddel%2Dpollito%2Dvolador%2Ehtml&s=elmundo&d=UX9lasCoFIMAAC6RAmA";"192.168.4.4";"allow"
304;"GET";24;"application/x-javascript";"130.117.88.23";"08:32:11";"DIRECT";366;"http://active.cache.el-mundo.net/banners/cxense/cx.js";"192.168.4.4";"no_label"
304;"GET";27;"application/x-javascript";"192.168.4.4";"08:32:11";"DEFAULT_PARENT";416;"http://active.cache.el-mundo.net/banners/cxense/cx.js";"10.159.131.11";"no_label"
304;"GET";45;"image/jpeg";"195.81.202.115";"08:32:11";"DIRECT";375;"http://estaticos03.elmundo.es/elmundo/iconos/v4.x/v4.05/blogs/pico_comentarios.jpg";"10.159.131.11";"allow"
304;"GET";48;"image/png";"130.117.88.8";"08:32:11";"DIRECT";374;"http://estaticos01.elmundo.es/elmundo/iconos/minicabecera/submit.png";"10.159.131.11";"allow"
200;"GET";86;"image/gif";"212.155.198.30";"08:32:11";"DIRECT";430;"http://secure-uk.imrworldwide.com/cgi-bin/m?rnd=1367303519272&ci=es-ueditorial&cg=0&cc=1&sr=1920x1080&cd=32&lg=es&je=y&ck=y&tz=2&fl=11&si=http%3A//www.elmundo.es/blogs/elmundo/bettyzoom/2013/04/30/el-regreso-del-pollito-volador.html&rp=http%3A//www.elmundo.es/";"192.168.4.4";"allow"
200;"GET";89;"image/gif";"192.168.4.4";"08:32:11";"DEFAULT_PARENT";510;"http://secure-uk.imrworldwide.com/cgi-bin/m?rnd=1367303519272&ci=es-ueditorial&cg=0&cc=1&sr=1920x1080&cd=32&lg=es&je=y&ck=y&tz=2&fl=11&si=http%3A//www.elmundo.es/blogs/elmundo/bettyzoom/2013/04/30/el-regreso-del-pollito-volador.html&rp=http%3A//www.elmundo.es/";"10.159.131.11";"allow"
200;"GET";62;"image/gif";"193.110.12.196";"08:32:11";"DIRECT";320;"http://anapixel.elmundo.es/banner.gif?campaign=onoacuerdo%2Dabr13&group=todomundo980&page=bettyzoom730&creativity=redirect136396078912374%2Ehtml%2Ehtml&endpartialtimestamp=51803edf&sign=53735EA76EC8B1DAA4B3A872E8270ACE&type=gif&rnd=13673035301091247047";"192.168.4.4";"allow"
200;"GET";65;"image/gif";"192.168.4.4";"08:32:11";"DEFAULT_PARENT";370;"http://anapixel.elmundo.es/banner.gif?campaign=onoacuerdo%2Dabr13&group=todomundo980&page=bettyzoom730&creativity=redirect136396078912374%2Ehtml%2Ehtml&endpartialtimestamp=51803edf&sign=53735EA76EC8B1DAA4B3A872E8270ACE&type=gif&rnd=13673035301091247047";"10.159.131.11";"allow"
200;"GET";70;"image/jpeg";"195.81.202.119";"08:32:11";"DIRECT";56667;"http://estaticos03.cache.el-mundo.net/blogs/elmundo/bettyzoom/imagenes_posts/2013/04/30/47539_540x360.jpg";"10.159.131.11";"allow"
200;"GET";73;"image/gif";"193.110.12.215";"08:32:11";"DIRECT";319;"http://app.elmundo.es/blogs/contabilizacionaccesos/pixel.gif?p=71859";"192.168.4.4";"allow"
200;"GET";76;"image/gif";"192.168.4.4";"08:32:11";"DEFAULT_PARENT";369;"http://app.elmundo.es/blogs/contabilizacionaccesos/pixel.gif?p=71859";"10.159.131.11";"allow"
200;"GET";110;"image/gif";"192.168.4.4";"08:32:11";"DEFAULT_PARENT";390;"http://pixelcounter.elmundo.es/pixelcontabilizacion/pixelcontabilizacion.gifctl?r=http%3A%2F%2Fwww%2Eelmundo%2Ees%2Fblogs%2Felmundo%2Fbettyzoom%2F2013%2F04%2F30%2Fel%2Dregreso%2Ddel%2Dpollito%2Dvolador%2Ehtml&s=elmundo&d=UX9lasCoFIMAAC6RAmA";"10.159.131.11";"allow"
200;"GET";69;"text/html";"173.194.78.94";"08:32:11";"DIRECT";724;"http://www.google.es/url?sa=t&rct=j&q=conservatorio%20iturbi%20valencia&source=web&cd=7&ved=0CFcQFjAG&url=http%3A%2F%2Falteuvoltant.wordpress.com%2F2011%2F12%2F08%2F254%2F&ei=KWV_UcTZDunL0QXu6IG4Dw&usg=AFQjCNHDlVa8l0itCktrWfmQNYW6XA8MCQ";"192.168.4.4";"allow"
302;"GET";112;"text/plain";"63.140.42.97";"08:32:11";"DIRECT";982;"http://metrics.el-mundo.net/b/ss/uevistatest/1/H.25.2/s22694074260070?AQB=1&ndh=1&t=30%2F3%2F2013%208%3A31%3A59%202%20-120&ce=UTF-8&ns=ue&pageName=elmundo%2Fblogs%2Felmundo%2Fbettyzoom%2F2013%2F04%2F30%2Fel-regreso-del-pollito-volador.html&g=http%3A%2F%2Fwww.elmundo.es%2Fblogs%2Felmundo%2Fbettyzoom%2F2013%2F04%2F30%2Fel-regreso-del-pollito-volador.html&r=http%3A%2F%2Fwww.elmundo.es%2F&cc=EUR&events=event2&c14=Repeat&v14=Repeat&c15=Not%20Logged&v15=Not%20Logged&c16=9%3A30AM&v16=9%3A30AM&c17=Tuesday&v17=Tuesday&c18=Weekday&v18=Weekday&c26=Not%20Logged&v32=Not%20Logged&s=1920x1080&c=32&j=1.6&v=Y&k=Y&bw=1920&bh=955&p=Shockwave%20Flash%3BChrome%20Remote%20Desktop%20Viewer%3BNative%20Client%3BChrome%20PDF%20Viewer%3BAdobe%20Acrobat%3BMicrosoft%20Office%202010%3BGoogle%20Update%3BIntel%C2%AE%20Identity%20Protection%20Technology%3BJava%28TM%29%20Platform%20SE%207%20U13%3BVLC%20Web%20Plugin%3BJava%20Deployment%20Toolkit%207.0.130.20%3B&pid=elmundo%2Findex.html&pidt=1&oid=http%3A%2F%2Fwww.elmundo.es%2Fblogs%2Felmundo%2Fbettyzoom%2F2013%2F04%2F30%2Fel-regreso-del-pollito-volador.html&ot=A&AQE=1";"192.168.4.4";"allow"
302;"GET";115;"text/plain";"192.168.4.4";"08:32:11";"DEFAULT_PARENT";1032;"http://metrics.el-mundo.net/b/ss/uevistatest/1/H.25.2/s22694074260070?AQB=1&ndh=1&t=30%2F3%2F2013%208%3A31%3A59%202%20-120&ce=UTF-8&ns=ue&pageName=elmundo%2Fblogs%2Felmundo%2Fbettyzoom%2F2013%2F04%2F30%2Fel-regreso-del-pollito-volador.html&g=http%3A%2F%2Fwww.elmundo.es%2Fblogs%2Felmundo%2Fbettyzoom%2F2013%2F04%2F30%2Fel-regreso-del-pollito-volador.html&r=http%3A%2F%2Fwww.elmundo.es%2F&cc=EUR&events=event2&c14=Repeat&v14=Repeat&c15=Not%20Logged&v15=Not%20Logged&c16=9%3A30AM&v16=9%3A30AM&c17=Tuesday&v17=Tuesday&c18=Weekday&v18=Weekday&c26=Not%20Logged&v32=Not%20Logged&s=1920x1080&c=32&j=1.6&v=Y&k=Y&bw=1920&bh=955&p=Shockwave%20Flash%3BChrome%20Remote%20Desktop%20Viewer%3BNative%20Client%3BChrome%20PDF%20Viewer%3BAdobe%20Acrobat%3BMicrosoft%20Office%202010%3BGoogle%20Update%3BIntel%C2%AE%20Identity%20Protection%20Technology%3BJava%28TM%29%20Platform%20SE%207%20U13%3BVLC%20Web%20Plugin%3BJava%20Deployment%20Toolkit%207.0.130.20%3B&pid=elmundo%2Findex.html&pidt=1&oid=http%3A%2F%2Fwww.elmundo.es%2Fblogs%2Felmundo%2Fbettyzoom%2F2013%2F04%2F30%2Fel-regreso-del-pollito-volador.html&ot=A&AQE=1";"10.159.131.11";"allow"
200;"GET";75;"text/html";"192.168.4.4";"08:32:11";"DEFAULT_PARENT";774;"http://www.google.es/url?sa=t&rct=j&q=conservatorio%20iturbi%20valencia&source=web&cd=7&ved=0CFcQFjAG&url=http%3A%2F%2Falteuvoltant.wordpress.com%2F2011%2F12%2F08%2F254%2F&ei=KWV_UcTZDunL0QXu6IG4Dw&usg=AFQjCNHDlVa8l0itCktrWfmQNYW6XA8MCQ";"10.159.46.201";"allow"
304;"GET";25;"image/png";"130.117.88.8";"08:32:12";"DIRECT";374;"http://estaticos01.elmundo.es/elmundo/iconos/v4.x/v4.05/blogs/miga_2_ultimo.png";"10.159.131.11";"allow"
304;"GET";24;"image/png";"195.81.202.115";"08:32:12";"DIRECT";374;"http://estaticos03.elmundo.es/elmundo/iconos/v4.x/v4.05/blogs/icono-archivo-abrir.png";"10.159.131.11";"allow"
200;"GET";180;"text/html";"173.194.34.252";"08:32:12";"DIRECT";2745;"http://ad-emea.doubleclick.net/adi/N2462.ELMUNDO.ES/B7533085.9";"192.168.4.4";"no_label"
304;"GET";47;"image/jpeg";"130.117.88.12";"08:32:12";"DIRECT";375;"http://estaticos01.elmundo.es/elmundo/iconos/v4.x/v4.05/blogs/redes_3.jpg";"10.159.131.11";"allow"
